MANAGER_PERSON_NUMBER;CONTEST_CODE;TOURNAMENT_CODE;CONTEST_DATE;PLAN_VALUE;FACT_VALUE;priority_type
00000000000001685270;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;423311885.05281;1
00000000000001449234;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;403620022.39553;1
00000000000000094468;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;394212587.86937;1
00000000000001732482;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;344661055.93176;1
00000000000001340148;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;334419647.38685;1
00000000000000683091;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;331140926.00077;1
00000000000001602189;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;327264502.26442;1
00000000000001206130;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;325001786.50997;1
00000000000001728790;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;319192759.19435;1
00000000000001009972;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;317214409.66792;1
00000000000001196770;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;317157664.05832;1
00000000000001144669;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;300072390.62822;1
00000000000001947593;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;294787478.62328;1
00000000000001575644;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;286886396.61665;1
00000000000001870362;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;278009678.57364;1
00000000000000036251;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;276732919.90924;1
00000000000001606683;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;268749036.97934;1
00000000000000041329;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;259636435.99421;1
00000000000001279452;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;252399999.99790;1
00000000000001507340;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;244980377.44631;1
00000000000001107365;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;239793295.04864;1
00000000000001331160;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;237483991.49501;1
00000000000001727895;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;235985417.39399;1
00000000000001767406;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;233807456.70704;1
00000000000001212909;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;232215552.19289;1
00000000000000899962;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;230583177.88403;1
00000000000001445420;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;229090846.68362;1
00000000000001110541;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;223651464.09854;1
00000000000001477642;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;222776569.01054;1
00000000000002097805;05_2025-0_18-1_1;t_05_2025-0_18-1_1_4001;2025-06-02;0.00000;221383942.18734;1
