MANAGER_PERSON_NUMBER;CONTEST_CODE;TOURNAMENT_CODE;CONTEST_DATE;PLAN_VALUE;FACT_VALUE;priority_type
00000000000001737744;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001965819;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000410544;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000944960;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000365399;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000885390;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001828736;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000808975;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000002017547;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001602589;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;2.00000;1
00000000000001002510;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001790619;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001824064;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001780823;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000339719;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000001316331;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000000703445;02_2025-1_07-5_8;t_02_2025-1_07-5_8_4001;2025-08-06;3.00000;1.00000;1
00000000000002093549;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;5000000.00000;1
